koi_period,koi_prad,koi_srad,koi_steff,koi_slogg,label,mission
31.8841473,3.7,0.974,5779.0,4.477,1.0,Kepler
16.15811112,86.13,0.874,5619.0,4.536,1.0,Kepler
67.69213907,175.98,10.703,5355.0,2.754,0.0,Kepler
12.06222962,1.62,0.933,5547.0,4.451,1.0,Kepler
9.93146307,2.41,1.22,5782.0,4.28,1.0,Kepler
21.85362905,1.75,0.876,5830.0,4.54,1.0,Kepler
8.19345065,1.74,1.458,6021.0,4.093,1.0,Kepler
19.97867,6.85,1.895,9651.0,4.229,0.0,Kepler
41.8059544,2.02,0.973,5907.0,4.445,1.0,Kepler
15.45158184,2.02,2.069,7839.0,4.08,0.0,Kepler
89.698168533,102.08,1.583,6214.0,4.021,0.0,Kepler
1.187352427,67.35,1.489,6424.0,4.186,0.0,Kepler
3.012476582,65.25,2.031,8601.0,4.137,0.0,Kepler
4.77800306,1.85,0.873,5192.0,4.489,1.0,Kepler
7.814839231,5.33,0.931,5887.0,4.499,0.0,Kepler
29.7452499,3.6,1.004,5334.0,4.372,0.0,Kepler
5.32667299,2.26,0.921,5831.0,4.517,1.0,Kepler
0.741057213,26.67,0.776,5496.0,4.592,0.0,Kepler
2.988085455,21.81,0.809,5497.0,4.577,0.0,Kepler
2.783883492,67.17,2.147,6028.0,3.835,0.0,Kepler
0.393727296,23.05,0.808,5628.0,4.575,0.0,Kepler
8.17242644,3.29,0.905,5705.0,4.499,1.0,Kepler
1295.362215,57.82,1.048,5609.0,4.346,1.0,Kepler
13.0607936,1.45,0.876,5830.0,4.54,1.0,Kepler
4.2989201,2.12,0.986,5300.0,4.385,1.0,Kepler
25.9518461,22.32,0.796,5372.0,4.584,0.0,Kepler
25.9518536,24.6,0.742,5198.0,4.604,0.0,Kepler
5.68628739,4.5,0.956,6052.0,4.442,0.0,Kepler
15.663886949,27.36,2.221,5996.0,3.901,0.0,Kepler
4.020628573,16.94,1.033,6210.0,4.45,0.0,Kepler
5.714817603,9.29,0.842,5695.0,4.526,1.0,Kepler
185.02288222,49.82,1.367,6025.0,4.237,0.0,Kepler
2.897432135,14.35,2.994,5970.0,3.619,0.0,Kepler
8.70420525,2.86,0.863,5074.0,4.474,1.0,Kepler
8.1280933,1.39,0.921,5831.0,4.517,1.0,Kepler
2.83668931,1.19,0.921,5831.0,4.517,1.0,Kepler
0.974868896,1.16,0.832,5487.0,4.563,1.0,Kepler
4.89721006,1.48,0.847,5093.0,4.483,1.0,Kepler
2.757794163,20.05,0.891,5747.0,4.514,0.0,Kepler
1.914158508,13.63,1.118,6289.0,4.407,0.0,Kepler
3.98216698,3.32,1.548,5570.0,4.066,0.0,Kepler
0.643794198,19.51,0.83,5958.0,4.561,0.0,Kepler
16.08832318,3.42,1.33,6157.0,4.224,1.0,Kepler
10.30067919,2.2,1.33,6157.0,4.224,1.0,Kepler
35.6757453,3.02,1.33,6157.0,4.224,1.0,Kepler
161.78832712,36.14,1.212,6018.0,4.327,0.0,Kepler
16.56806842,2.54,0.716,4987.0,4.602,1.0,Kepler
47.3329299,2.18,0.716,4987.0,4.602,1.0,Kepler
0.856895349,0.82,0.873,6021.0,4.537,0.0,Kepler
40.8065333,3.71,2.097,6207.0,3.963,1.0,Kepler
2.46697039,1.56,0.863,5074.0,4.474,1.0,Kepler
2.624234833,5.11,0.899,5340.0,4.514,1.0,Kepler
6.61836309,2.98,1.294,5529.0,4.19,1.0,Kepler
107.7214092,4.75,1.294,5529.0,4.19,1.0,Kepler
92.77779,1.92,1.019,5888.0,4.444,1.0,Kepler
5.251916208,37.15,0.872,5542.0,4.52,0.0,Kepler
9.673958488,2.63,0.873,5192.0,4.489,1.0,Kepler
100.3039228,29.55,0.772,5055.0,4.566,0.0,Kepler
0.986620248,43.98,1.385,6243.0,4.176,0.0,Kepler
14.12847677,2.73,0.974,5779.0,4.477,1.0,Kepler
48.6478543,4.14,0.974,5779.0,4.477,1.0,Kepler
8.39842977,2.0,1.044,6309.0,4.441,1.0,Kepler
8.63847391,5.99,3.046,5684.0,3.657,1.0,Kepler
422.917678,5.89,1.444,5796.0,4.12,1.0,Kepler
140.10765,3.42,2.097,6207.0,3.963,1.0,Kepler
3.4815917,1.17,1.022,5405.0,4.374,1.0,Kepler
8.360616221,40.35,2.445,5463.0,3.79,0.0,Kepler
1.838514968,4.86,0.94,5751.0,4.508,0.0,Kepler
35.61760233,5.17,0.779,5123.0,4.523,1.0,Kepler
1.09206833,1.29,0.859,5639.0,4.551,0.0,Kepler
10.12805158,1.95,0.82,5676.0,4.548,1.0,Kepler
1.613001111,1.25,1.205,5580.0,4.223,0.0,Kepler
3.770551475,12.05,1.075,6322.0,4.426,1.0,Kepler
1.343767797,18.66,2.312,6324.0,3.8,0.0,Kepler
29.12436474,15.25,0.481,4457.0,4.767,0.0,Kepler
31.82814583,35.8,0.92,5908.0,4.507,0.0,Kepler
3.629442796,3.28,1.217,6506.0,4.336,0.0,Kepler
0.553261874,97.36,3.142,5679.0,3.565,0.0,Kepler
5.72812616,1.38,0.548,3968.0,4.714,1.0,Kepler
3.75574267,1.58,0.788,5311.0,4.588,1.0,Kepler
7.44042933,2.74,0.877,5815.0,4.54,0.0,Kepler
6.581477136,4.56,0.973,5188.0,4.4,1.0,Kepler
24.669192732,77.76,9.327,5313.0,2.936,1.0,Kepler
2.382652873,2.74,0.973,5188.0,4.4,1.0,Kepler
24.66461416,5.34,0.973,5188.0,4.4,1.0,Kepler
11.51517167,2.9,0.798,5177.0,4.59,1.0,Kepler
7.641567589,4.91,1.055,5356.0,4.338,1.0,Kepler
30.6113932,19.68,0.534,3900.0,4.727,0.0,Kepler
7.40742502,2.01,0.961,5922.0,4.474,1.0,Kepler
569.934135,38.98,2.057,5367.0,3.783,0.0,Kepler
5.09246539,1.17,0.751,5037.0,4.547,0.0,Kepler
1.103971357,1.37,0.746,5409.0,4.609,0.0,Kepler
10.916108342,3.93,0.932,5575.0,4.521,1.0,Kepler
3.353732008,1.65,0.46,3789.0,4.781,1.0,Kepler
6.877446033,2.05,0.46,3789.0,4.781,1.0,Kepler
28.46464804,1.87,0.46,3789.0,4.781,1.0,Kepler
0.293630085,26.35,0.843,5665.0,4.554,0.0,Kepler
42.89645024,2.0,0.873,5192.0,4.489,1.0,Kepler
2.44199803,1.44,0.796,5970.0,4.564,0.0,Kepler
30.5872153,2.32,1.082,5944.0,4.38,1.0,Kepler
7.09712124,0.74,0.389,3569.0,4.861,1.0,Kepler
2.6827683,1.19,1.223,6180.0,4.262,0.0,Kepler
3.601465336,2.31,0.855,5052.0,4.48,1.0,Kepler
3.108251172,4.43,0.847,5330.0,4.495,0.0,Kepler
25.8474958,2.4,1.031,6297.0,4.448,1.0,Kepler
40.715561,2.7,1.031,6297.0,4.448,1.0,Kepler
20.42720701,4.42,0.958,6014.0,4.494,0.0,Kepler
6.198273591,19.81,0.898,6038.0,4.524,0.0,Kepler
1.023471798,3.78,0.893,5741.0,4.491,0.0,Kepler
0.51872711,19.07,0.762,5572.0,4.597,0.0,Kepler
17.31711739,2.04,0.502,4719.0,4.753,1.0,Kepler
9.42889884,4.39,1.86,5897.0,3.98,1.0,Kepler
1.096583368,1.35,0.763,5222.0,4.528,0.0,Kepler
9.95639775,28.15,1.053,6161.0,4.454,1.0,Kepler
6.50327035,1.67,0.843,4999.0,4.49,1.0,Kepler
4.09667624,1.42,0.843,4999.0,4.49,1.0,Kepler
1.196548464,1.25,0.843,4999.0,4.49,1.0,Kepler
11.47609015,2.07,1.41,6071.0,4.202,1.0,Kepler
25.2630467,1.71,1.41,6071.0,4.202,1.0,Kepler
0.677374687,0.9,1.037,5718.0,4.395,1.0,Kepler
10.43547031,1.22,0.853,5528.0,4.499,1.0,Kepler
7.41084314,0.94,0.853,5528.0,4.499,1.0,Kepler
28.59914031,1.83,0.461,3755.0,4.781,1.0,Kepler
24.58716355,2.37,0.749,5474.0,4.605,1.0,Kepler
34.193600311,21.95,1.786,6129.0,3.991,0.0,Kepler
12.53248222,3.24,0.904,5997.0,4.522,1.0,Kepler
31.201692472,8.31,0.449,3748.0,4.796,1.0,Kepler
13.19720694,4.18,0.885,4954.0,4.462,1.0,Kepler
14.85890852,5.94,1.055,5356.0,4.338,1.0,Kepler
4.08897299,2.36,1.86,5897.0,3.98,1.0,Kepler
2.866680334,2.93,0.764,5238.0,4.598,0.0,Kepler
17.44486016,3.24,0.966,5568.0,4.413,1.0,Kepler
8.30697421,37.99,2.124,5300.0,3.69,0.0,Kepler
7.33685101,1.52,0.848,5795.0,4.554,1.0,Kepler
22.65117451,7.62,1.333,6968.0,4.31,0.0,Kepler
1.204274435,1.19,0.849,5668.0,4.552,0.0,Kepler
7.71790675,0.9,0.509,3975.0,4.753,1.0,Kepler
27.6652847,2.21,1.017,6036.0,4.396,1.0,Kepler
0.948950734,36.87,1.133,6307.0,4.391,0.0,Kepler
14.55730897,4.32,1.412,5774.0,4.159,1.0,Kepler
4.722254104,14.45,0.488,3801.0,4.776,0.0,Kepler
0.635069939,57.77,1.058,6340.0,4.434,0.0,Kepler
6.810823723,26.06,2.079,7226.0,3.967,1.0,Kepler
0.933746515,25.54,0.716,5252.0,4.596,0.0,Kepler
1.872421727,5.65,0.825,5337.0,4.486,0.0,Kepler
33.6528474,3.05,0.885,4954.0,4.462,1.0,Kepler
5.90127815,1.94,0.498,3731.0,4.75,1.0,Kepler
8.75209691,1.83,0.498,3731.0,4.75,1.0,Kepler
22.78078241,2.17,0.498,3731.0,4.75,1.0,Kepler
2.896005211,1.23,0.498,3731.0,4.75,1.0,Kepler
0.742957911,1.47,0.498,3731.0,4.75,1.0,Kepler
54.35635067,38.81,1.255,6161.0,4.281,0.0,Kepler
0.54624855,18.93,0.714,5414.0,4.625,0.0,Kepler
18.82744023,2.7,0.86,5687.0,4.538,1.0,Kepler
8.4120069,1.71,0.621,4502.0,4.668,0.0,Kepler
5.747711909,1.86,0.632,4252.0,4.64,1.0,Kepler
3.504691252,2.03,1.055,5356.0,4.338,1.0,Kepler
0.995861402,26.93,0.706,5286.0,4.604,0.0,Kepler
86.67856052,9.83,1.081,5822.0,4.351,1.0,Kepler
12.21828097,5.1,1.081,5822.0,4.351,1.0,Kepler
8.387210055,72.52,1.795,6089.0,4.044,0.0,Kepler
15.2384539,9.84,1.086,6384.0,4.419,0.0,Kepler
0.413334492,31.52,1.016,5973.0,4.465,0.0,Kepler
0.93374614,149.71,4.319,5438.0,3.424,0.0,Kepler
6.47179275,2.08,1.033,6341.0,4.446,0.0,Kepler
64.617518,5.4,0.881,5043.0,4.47,1.0,Kepler
13.21409607,2.77,0.728,5333.0,4.62,1.0,Kepler
6.05729966,1.94,1.004,5334.0,4.372,1.0,Kepler
3.584101048,4.66,0.922,5739.0,4.518,1.0,Kepler
1.763587535,21.42,3.031,9107.0,3.867,1.0,Kepler
5.014234733,10.63,1.307,6490.0,4.32,1.0,Kepler
8.11528727,3.1,0.887,5926.0,4.532,1.0,Kepler
36.9250409,3.01,0.887,5926.0,4.532,1.0,Kepler
37.4783492,10.05,0.44,3687.0,4.813,0.0,Kepler
8.09695764,34.0,1.707,5949.0,4.024,0.0,Kepler
32.3122867,4.84,1.494,5821.0,4.108,1.0,Kepler
9.22961384,2.79,1.252,6320.0,4.347,1.0,Kepler
14.5598556,1.64,0.966,5959.0,4.46,1.0,Kepler
4.176254191,3.07,0.776,4957.0,4.594,1.0,Kepler
0.528755447,47.75,1.954,6151.0,3.92,0.0,Kepler
6.10027621,2.59,0.937,5957.0,4.506,1.0,Kepler
51.59809554,6.57,0.859,5681.0,4.551,1.0,Kepler
1500.0,9.8,0.76,5606.0,4.597,1.0,Kepler
10.9110487,2.36,0.864,5903.0,4.546,0.0,Kepler
8.408878137,2.28,0.812,5551.0,4.508,1.0,Kepler
10.93725572,2.41,1.004,5334.0,4.372,1.0,Kepler
2.97136658,1.52,1.004,5334.0,4.372,1.0,Kepler
158.6850022,3.08,1.034,5751.0,4.34,1.0,Kepler
2.936527336,1.92,1.002,5359.0,4.375,1.0,Kepler
7.03902016,2.45,1.058,6321.0,4.434,1.0,Kepler
8.360870704,3.67,0.81,4743.0,4.516,1.0,Kepler
3.14051153,31.01,0.974,6108.0,4.443,0.0,Kepler
21.76129812,2.53,0.72,4859.0,4.612,1.0,Kepler
12.713794177,2.31,0.116,2661.0,5.283,0.0,Kepler
15.801100028,15.61,0.789,5383.0,4.587,0.0,Kepler
1500.1406772,18.35,2.283,5009.0,3.755,1.0,Kepler
1.739428983,268.65,0.742,5415.0,4.603,0.0,Kepler
1.217266418,14.49,1.638,6631.0,4.145,0.0,Kepler
19.563092517,23.76,1.831,6208.0,3.959,0.0,Kepler
3.7228551,5.67,0.863,5873.0,4.547,0.0,Kepler
48.93786896,24.19,1.761,7066.0,4.094,0.0,Kepler
5.48990788,23.6,0.96,5982.0,4.493,0.0,Kepler
161.5278347,8.19,1.213,5778.0,4.285,1.0,Kepler
0.73093905,1.45,0.711,4768.0,4.588,0.0,Kepler
11.39102358,1.67,0.728,4983.0,4.617,1.0,Kepler
12.33343853,4.12,1.24,5896.0,4.197,1.0,Kepler
8.01500821,2.0,1.002,5359.0,4.375,1.0,Kepler
0.933749941,12.93,0.48,3682.0,4.786,0.0,Kepler
7.053934488,2.36,0.863,5357.0,4.498,1.0,Kepler
4.29263699,0.68,0.863,5357.0,4.498,1.0,Kepler
7.6746614,2.8,1.001,6063.0,4.47,1.0,Kepler
0.445275074,1.21,0.725,5346.0,4.621,0.0,Kepler
1.213770423,0.78,0.148,3292.0,5.215,1.0,Kepler
0.453287416,0.76,0.148,3292.0,5.215,1.0,Kepler
10.810132734,13.95,1.284,6211.0,4.269,0.0,Kepler
1.865114193,0.66,0.148,3292.0,5.215,1.0,Kepler
3.273699006,22.36,2.493,10816.0,4.086,0.0,Kepler
7.047103499,51.86,1.035,5730.0,4.417,0.0,Kepler
0.530300102,35.73,1.038,6184.0,4.448,0.0,Kepler
1.073917869,33.01,0.959,5962.0,4.479,0.0,Kepler
4.206096814,32.66,1.076,6306.0,4.426,0.0,Kepler
19.56313723,9.73,1.077,5766.0,4.352,0.0,Kepler
2.227718792,8.88,0.922,6038.0,4.508,0.0,Kepler
0.591914504,27.21,0.655,5122.0,4.659,0.0,Kepler
36.7704935,2.83,0.755,5142.0,4.602,1.0,Kepler
14.58932429,2.32,0.755,5142.0,4.602,1.0,Kepler
0.764017553,0.86,0.755,5142.0,4.602,1.0,Kepler
59.8780258,2.19,0.599,4016.0,4.658,1.0,Kepler
20.51360192,2.58,0.704,5310.0,4.608,1.0,Kepler
74.92768653,6.39,0.897,5618.0,4.46,1.0,Kepler
150.0189511,32.6,0.897,5618.0,4.46,1.0,Kepler
2.613020421,1.5,0.517,3883.0,4.725,1.0,Kepler
0.927859786,1.79,0.699,4815.0,4.631,1.0,Kepler
205.912735,4.68,0.969,5644.0,4.457,1.0,Kepler
7.10695741,1.72,1.518,5761.0,4.091,1.0,Kepler
0.783276173,1.98,1.233,5640.0,4.247,1.0,Kepler
3.17405898,2.09,1.233,5640.0,4.247,1.0,Kepler
2.1395563,1.76,1.08,5534.0,4.338,1.0,Kepler
4.807103254,2.96,1.08,5534.0,4.338,1.0,Kepler
21.4054422,11.64,4.361,4838.0,3.299,1.0,Kepler
10.5007712,5.68,4.361,4838.0,3.299,1.0,Kepler
2.633852528,1.38,0.878,5114.0,4.463,1.0,Kepler
6.18670882,1.21,0.878,5114.0,4.463,1.0,Kepler
1.796320953,1.2,0.829,5576.0,4.503,1.0,Kepler
3.468073,1.29,0.829,5576.0,4.503,1.0,Kepler
5.9142668,1.31,0.829,5576.0,4.503,1.0,Kepler
14.00640392,3.11,1.124,5788.0,4.323,1.0,Kepler
3.546531809,2.18,0.986,5993.0,4.489,1.0,Kepler
5.70070626,2.03,0.986,5993.0,4.489,1.0,Kepler
20.8341497,2.26,0.808,5296.0,4.538,1.0,Kepler
7.0556584,2.13,0.808,5296.0,4.538,1.0,Kepler
10.47548084,2.11,0.611,4463.0,4.677,1.0,Kepler
22.92886314,2.08,0.611,4463.0,4.677,1.0,Kepler
77.4740991,2.63,0.611,4463.0,4.677,1.0,Kepler
345.1589354,7.79,0.931,5597.0,4.515,1.0,Kepler
6.88595222,2.68,0.999,5616.0,4.394,1.0,Kepler
99.6442783,8.48,1.016,6102.0,4.447,1.0,Kepler
3.125814002,1.88,1.181,6358.0,4.346,0.0,Kepler
5.660669429,3.24,1.173,5746.0,4.266,1.0,Kepler
10.80487163,1.71,0.998,6092.0,4.471,0.0,Kepler
13.71938426,1.98,1.105,6387.0,4.41,1.0,Kepler
29.2214959,1.81,0.829,5576.0,4.503,1.0,Kepler
44.8520997,3.35,1.071,5514.0,4.345,1.0,Kepler
20.34237838,2.88,1.071,5514.0,4.345,1.0,Kepler
118.3786735,3.4,1.046,5657.0,4.364,1.0,Kepler
23.58444746,3.0,1.354,5655.0,4.152,1.0,Kepler
11.97884409,2.11,0.808,5296.0,4.538,1.0,Kepler
3.71545593,1.46,0.808,5296.0,4.538,1.0,Kepler
2.58083264,1.31,0.808,5296.0,4.538,1.0,Kepler
1.487084251,1.6,0.876,5650.0,4.551,0.0,Kepler
19.25404023,3.04,0.941,5798.0,4.507,1.0,Kepler
15.0549356,1.6,0.999,5616.0,4.394,1.0,Kepler
2.92721119,1.29,0.999,5616.0,4.394,1.0,Kepler
38.2856338,1.77,0.999,5616.0,4.394,1.0,Kepler
19.80787763,2.08,0.84,5775.0,4.558,1.0,Kepler
2.343230566,1.18,0.782,4798.0,4.533,1.0,Kepler
19.03723442,5.74,2.892,5248.0,3.523,1.0,Kepler
2.73987398,34.83,2.26,6520.0,3.844,0.0,Kepler
5.801880653,19.91,0.874,5845.0,4.541,0.0,Kepler
85.34092607,1177.65,0.898,6004.0,4.522,0.0,Kepler
0.782045734,45.05,0.995,6113.0,4.463,0.0,Kepler
0.576078683,23.23,0.816,5693.0,4.57,1.0,Kepler
10.1171684,3.07,1.792,6306.0,4.077,1.0,Kepler
19.12947603,4.23,1.71,5372.0,4.007,1.0,Kepler
83.5781976,6.63,2.562,6056.0,3.788,1.0,Kepler
6.1469956,2.04,1.296,6110.0,4.285,1.0,Kepler
0.522457732,1.52,0.954,5991.0,4.459,0.0,Kepler
54.1558384,3.88,0.941,5798.0,4.507,1.0,Kepler
3.548465446,14.92,1.746,6290.0,4.074,1.0,Kepler
11.1199028,2.08,0.766,5078.0,4.581,1.0,Kepler
0.567856484,1.55,0.853,5073.0,4.483,1.0,Kepler
251.0597249,44.2,1.086,5714.0,4.34,0.0,Kepler
11.70219638,16.15,0.762,5758.0,4.596,0.0,Kepler
40.7150498,2.2,0.881,5968.0,4.534,1.0,Kepler
10.44635944,2.18,0.881,5968.0,4.534,1.0,Kepler
2.508553286,1.28,0.881,5814.0,4.523,1.0,Kepler
13.75129636,1.66,0.881,5814.0,4.523,1.0,Kepler
0.885747456,269.98,10.396,5487.0,2.816,0.0,Kepler
3.611541977,28.07,0.802,5203.0,4.504,0.0,Kepler
8.041347775,1.29,0.54,3980.0,4.722,1.0,Kepler
5.082722475,4.4,1.0,5780.0,4.438,0.0,Kepler
78.9257421,11.9,0.882,5750.0,4.538,1.0,Kepler
9.991625291,38.93,1.096,5874.0,4.338,0.0,Kepler
8.57504983,4.26,3.464,4986.0,3.462,1.0,Kepler
6.84639884,1.9,1.31,6065.0,4.251,1.0,Kepler
7.64970832,1.43,1.613,5855.0,4.125,1.0,Kepler
10.30401132,1.84,1.046,5657.0,4.364,1.0,Kepler
2.171827838,58.56,0.891,5650.0,4.513,0.0,Kepler
3.016182013,2.25,1.4,5611.0,4.144,1.0,Kepler
6.8833761,1.69,0.794,5679.0,4.581,1.0,Kepler
0.833980196,1.45,0.871,5747.0,4.53,0.0,Kepler
1.926353494,1.33,0.899,6063.0,4.481,0.0,Kepler
0.890737359,20.57,1.169,5687.0,4.293,0.0,Kepler
5.41908491,1.38,0.881,5814.0,4.523,1.0,Kepler
7.01733571,1.61,0.967,6052.0,4.456,1.0,Kepler
6.91134223,1.9,1.35,5685.0,4.194,1.0,Kepler
394.6249514,7.79,1.727,5910.0,4.03,1.0,Kepler
7.19304935,1.59,0.991,6185.0,4.472,1.0,Kepler
86.64764448,9.4,1.12,5522.0,4.323,1.0,Kepler
36.33750453,5.3,0.884,5717.0,4.538,1.0,Kepler
14.64613058,2.22,0.884,5717.0,4.538,1.0,Kepler
148.272013,4.3,0.884,5717.0,4.538,1.0,Kepler
1.506507172,13.4,0.473,3755.0,4.774,0.0,Kepler
1.634614356,44.22,0.97,6121.0,4.468,0.0,Kepler
16.025018977,1069.01,0.789,5776.0,4.582,0.0,Kepler
10.50682978,9.01,0.782,5127.0,4.589,1.0,Kepler
0.711966971,33.34,0.83,5486.0,4.47,0.0,Kepler
17.72724392,14.77,1.006,6181.0,4.464,0.0,Kepler
321.2124365,7.25,1.286,6018.0,4.257,1.0,Kepler
7.13895376,49.96,2.145,7131.0,3.913,0.0,Kepler
4.4645454,3.07,1.985,6093.0,3.91,0.0,Kepler
11.29689442,1.74,1.176,6096.0,4.358,1.0,Kepler
19.30112039,1.66,0.943,5687.0,4.408,0.0,Kepler
1.20320092,49.25,1.349,6218.0,4.198,0.0,Kepler
5.968724048,3.26,1.439,6122.0,4.173,1.0,Kepler
10.980246199,21.94,0.897,5952.0,4.462,0.0,Kepler
2.144632238,59.19,1.305,6296.0,4.24,1.0,Kepler
27.32204488,21.58,0.772,5620.0,4.592,0.0,Kepler
1.152216965,187.73,15.113,5560.0,2.619,0.0,Kepler
5.2972293,47.7,14.296,4631.0,2.386,0.0,Kepler
133.460999,11.21,1.593,5588.0,4.047,1.0,Kepler
5.188563677,1.0,0.54,3980.0,4.722,1.0,Kepler
15.19423359,3.69,1.593,5588.0,4.047,1.0,Kepler
14.17098745,4.19,0.777,5107.0,4.565,0.0,Kepler
31.9734169,24.1,0.774,4931.0,4.595,0.0,Kepler
3.990105908,7.45,0.913,5926.0,4.519,1.0,Kepler
0.52205862,27.16,0.878,5359.0,4.478,0.0,Kepler
10.035381809,4.42,0.833,5813.0,4.561,1.0,Kepler
53.100942624,24.02,0.973,5465.0,4.396,0.0,Kepler
5.80181368,4.52,2.097,6020.0,3.86,0.0,Kepler
15.6402515,18.11,0.826,5346.0,4.491,0.0,Kepler
0.691666384,0.58,0.943,5687.0,4.408,0.0,Kepler
5.62154315,1.37,0.96,5637.0,4.439,1.0,Kepler
1.074106954,0.52,0.676,4699.0,4.637,0.0,Kepler
5.117401517,28.41,1.053,6161.0,4.454,0.0,Kepler
4.20233673,23.53,1.094,6185.0,4.396,0.0,Kepler
8.50698069,1.9,0.986,5822.0,4.428,1.0,Kepler
15.60865244,6.17,2.43,8014.0,3.94,0.0,Kepler
0.669310092,1.13,1.003,5475.0,4.426,1.0,Kepler
4.494498254,62.11,3.403,5117.0,3.578,0.0,Kepler
44.9306706,2.49,1.164,6121.0,4.397,1.0,Kepler
14.13175309,3.02,0.822,5616.0,4.564,1.0,Kepler
1.061934816,25.72,0.87,5730.0,4.545,0.0,Kepler
11.41926141,1.48,0.492,3823.0,4.765,1.0,Kepler
5.93821065,61.63,0.85,6123.0,4.545,0.0,Kepler
268.9410974,13.57,1.306,5798.0,4.224,1.0,Kepler
0.655001616,31.77,2.089,6426.0,3.965,0.0,Kepler
80.9669561,5.04,0.737,5611.0,4.61,1.0,Kepler
33.1996355,2.85,0.88,5102.0,4.463,1.0,Kepler
8.65306587,19.78,0.694,4641.0,4.589,0.0,Kepler
6.80082032,1.88,0.688,4805.0,4.633,1.0,Kepler
19.30581662,4.0,1.522,5661.0,4.09,1.0,Kepler
3.221785738,25.03,1.041,6250.0,4.411,0.0,Kepler
0.6243875,29.45,0.618,5211.0,4.644,0.0,Kepler
18.610092584,55.23,0.891,6077.0,4.526,0.0,Kepler
13.22175358,2.38,0.799,5211.0,4.556,1.0,Kepler
1.137525054,42.74,0.937,5912.0,4.467,0.0,Kepler
23.799939273,51.74,0.957,5934.0,4.473,0.0,Kepler
7.16893064,1.61,1.458,6221.0,4.198,1.0,Kepler
54.325574,0.76,1.137,6343.0,4.411,1.0,Kepler
1.22775877,48.79,1.044,6207.0,4.412,0.0,Kepler
40.24649897,97.54,1.691,6594.0,4.051,0.0,Kepler
2.27999662,20.74,1.691,6594.0,4.051,0.0,Kepler
2.48658617,24.39,1.198,5892.0,4.35,0.0,Kepler
5.729317577,2.41,0.786,5320.0,4.589,1.0,Kepler
11.776132317,2.08,0.54,3980.0,4.722,1.0,Kepler
11.60908533,1.71,0.786,5320.0,4.589,1.0,Kepler
162.0479502,11.52,1.567,6309.0,4.16,1.0,Kepler
0.530967162,23.72,1.193,6449.0,4.316,0.0,Kepler
40.05881661,3.43,0.868,5668.0,4.545,1.0,Kepler
6.09747233,2.22,1.522,5661.0,4.09,1.0,Kepler
56.637918,3.68,1.522,5661.0,4.09,1.0,Kepler
2.243016513,1.37,0.732,5462.0,4.614,0.0,Kepler
8.6531216,22.58,0.852,5421.0,4.564,0.0,Kepler
8.99088621,2.78,1.171,5881.0,4.315,1.0,Kepler
34.064566412,15.57,0.892,6161.0,4.517,0.0,Kepler
4.350087749,24.77,0.953,6060.0,4.495,0.0,Kepler
1.744101106,7.21,0.703,4368.0,4.593,0.0,Kepler
7.981187121,18.75,0.989,6217.0,4.472,0.0,Kepler
4.118775582,4.48,0.802,5944.0,4.579,0.0,Kepler
1.694740233,2.12,0.527,3764.0,4.739,1.0,Kepler
0.971933156,50.75,0.931,5592.0,4.445,0.0,Kepler
121.5991278,379.63,0.847,6036.0,4.551,0.0,Kepler
15.068060768,16.43,0.96,5982.0,4.493,1.0,Kepler
7.886632468,8.99,1.135,5847.0,4.304,1.0,Kepler
8.027681123,8.43,0.887,5569.0,4.546,1.0,Kepler
704.962626,4.53,0.818,5305.0,4.489,1.0,Kepler
50.28635977,3.88,1.167,5900.0,4.309,1.0,Kepler
22.79020351,2.57,1.053,5478.0,4.354,1.0,Kepler
13.26079792,1.47,1.053,5478.0,4.354,1.0,Kepler
1.061932545,2.29,1.851,6134.0,3.975,0.0,Kepler
127.8334997,9.46,2.17,6505.0,3.973,1.0,Kepler
10.21864532,2.33,1.083,6100.0,4.376,1.0,Kepler
15.573637,2.94,1.083,6100.0,4.376,1.0,Kepler
40.1015561,2.92,1.083,6100.0,4.376,1.0,Kepler
4.45814897,1.61,1.083,6100.0,4.376,1.0,Kepler
5.663621501,2.47,0.723,4917.0,4.601,0.0,Kepler
6.230335,3.7,0.865,5477.0,4.557,1.0,Kepler
12.49340725,2.2,0.795,5207.0,4.561,1.0,Kepler
6.62643441,2.54,0.903,5616.0,4.529,1.0,Kepler
3.70122061,1.62,0.903,5616.0,4.529,1.0,Kepler
6.247030799,1.89,0.487,3821.0,4.764,1.0,Kepler
13.73474071,2.71,0.772,5196.0,4.524,1.0,Kepler
700.00298217,6.43,1.118,6487.0,4.397,1.0,Kepler
272.0868353,5.95,0.791,5587.0,4.548,1.0,Kepler
14.55387488,3.45,1.507,6143.0,4.177,1.0,Kepler
0.895277575,9.27,3.325,8040.0,3.707,0.0,Kepler
81.0637895,3.01,1.324,6198.0,4.237,1.0,Kepler
24.8056775,2.16,0.872,5600.0,4.455,1.0,Kepler
13.02493307,2.88,1.046,5657.0,4.364,1.0,Kepler
44.3471936,2.45,0.872,5600.0,4.455,1.0,Kepler
9.2207691,1.02,0.872,5600.0,4.455,1.0,Kepler
13.6396648,1.1,0.872,5600.0,4.455,1.0,Kepler
1.922799706,1.28,0.815,5194.0,4.559,1.0,Kepler
3.222975318,1.47,0.96,5823.0,4.427,1.0,Kepler
42.0370662,1.66,0.96,5823.0,4.427,1.0,Kepler
